NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;PIT_TIME;CLASS;GROUP;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;INT-1_time;INT-1_elapsed;IM2a_time;IM2a_elapsed;INT-2_time;INT-2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed
3;1;4;1:54.549;0;;38.773;0;37.810;0;37.966;0;120.6;8:35.614;14:14:24.437;0:38.773;0:37.810;0:37.966;186.2;;Am;;Toyota Gazoo Racing;GF;38.773;37.81;37.966;16.069;16.069;22.704;38.773;15.789;54.562;22.021;1:16.583;14.318;1:30.901;23.648;1:54.549
3;1;5;2:04.870;0;;39.851;0;41.048;0;43.971;0;110.7;10:40.484;14:16:29.307;0:39.851;0:41.048;0:43.971;179.1;;Am;;Toyota Gazoo Racing;FCY;39.851;41.048;43.971;16.090;16.090;23.761;39.851;16.34;56.191;24.708;1:20.899;15.728;1:36.627;28.243;2:04.870
3;1;6;2:55.985;0;;1:04.905;0;59.881;0;51.199;0;78.5;13:36.469;14:19:25.292;1:04.905;0:59.881;0:51.199;162.2;;Am;;Toyota Gazoo Racing;FCY;64.905;59.881;51.199;24.111;24.111;40.794;1:04.905;30.471;1:35.376;29.41;2:04.786;17.286;2:22.072;33.913;2:55.985
3;1;7;2:46.102;0;;55.720;0;58.520;0;51.862;0;83.2;16:22.571;14:22:11.394;0:55.720;0:58.520;0:51.862;135.0;;Am;;Toyota Gazoo Racing;FCY;55.72;58.52;51.862;23.276;23.276;32.444;55.720;27.454;1:23.174;31.066;1:54.240;20.327;2:14.567;31.535;2:46.102
3;1;8;2:26.550;0;;47.328;0;49.000;0;50.222;0;94.3;18:49.121;14:24:37.944;0:47.328;0:49.000;0:50.222;156.1;;Am;;Toyota Gazoo Racing;GF;47.328;49.0;50.222;22.582;22.582;24.746;47.328;24.963;1:12.291;24.037;1:36.328;17.976;1:54.304;32.246;2:26.550
3;1;9;1:54.583;0;;38.405;0;38.067;0;38.111;0;120.6;20:43.704;14:26:32.527;0:38.405;0:38.067;0:38.111;185.2;;Am;;Toyota Gazoo Racing;GF;38.405;38.067;38.111;15.999;15.999;22.406;38.405;15.969;54.374;22.098;1:16.472;14.398;1:30.870;23.713;1:54.583
3;1;10;1:54.530;0;;38.457;0;37.839;0;38.234;0;120.6;22:38.234;14:28:27.057;0:38.457;0:37.839;0:38.234;185.2;;Am;;Toyota Gazoo Racing;GF;38.457;37.839;38.234;16.041;16.041;22.416;38.457;15.799;54.256;22.04;1:16.296;14.478;1:30.774;23.756;1:54.530
3;1;11;1:54.662;0;;38.550;0;37.971;0;38.141;0;120.5;24:32.896;14:30:21.719;0:38.550;0:37.971;0:38.141;185.2;;Am;;Toyota Gazoo Racing;GF;38.55;37.971;38.141;16.027;16.027;22.523;38.550;15.749;54.299;22.222;1:16.521;14.389;1:30.910;23.752;1:54.662
3;1;12;1:55.065;0;;38.742;0;37.739;0;38.584;0;120.1;26:27.961;14:32:16.784;0:38.742;0:37.739;0:38.584;180.0;;Am;;Toyota Gazoo Racing;GF;38.742;37.739;38.584;16.075;16.075;22.667;38.742;15.802;54.544;21.937;1:16.481;14.88;1:31.361;23.704;1:55.065
3;1;13;1:55.151;0;;38.923;0;37.837;0;38.391;0;120.0;28:23.112;14:34:11.935;0:38.923;0:37.837;0:38.391;184.3;;Am;;Toyota Gazoo Racing;GF;38.923;37.837;38.391;16.041;16.041;22.882;38.923;15.797;54.720;22.04;1:16.760;14.642;1:31.402;23.749;1:55.151
3;1;14;1:55.440;0;;38.734;0;38.474;0;38.232;0;119.7;30:18.552;14:36:07.375;0:38.734;0:38.474;0:38.232;186.2;;Am;;Toyota Gazoo Racing;GF;38.734;38.474;38.232;16.079;16.079;22.655;38.734;15.883;54.617;22.591;1:17.208;14.487;1:31.695;23.745;1:55.440
3;1;15;1:54.651;0;;38.728;0;37.904;0;38.019;0;120.5;32:13.203;14:38:02.026;0:38.728;0:37.904;0:38.019;186.2;;Am;;Toyota Gazoo Racing;GF;38.728;37.904;38.019;16.163;16.163;22.565;38.728;15.872;54.600;22.032;1:16.632;14.464;1:31.096;23.555;1:54.651
3;1;16;1:55.973;0;;39.491;0;38.209;0;38.273;0;119.1;34:09.176;14:39:57.999;0:39.491;0:38.209;0:38.273;185.2;;Am;;Toyota Gazoo Racing;GF;39.491;38.209;38.273;15.952;15.952;23.539;39.491;16.063;55.554;22.146;1:17.700;14.647;1:32.347;23.626;1:55.973
3;1;17;1:54.375;0;;38.404;2;38.042;0;37.929;2;120.8;36:03.551;14:41:52.374;0:38.404;0:38.042;0:37.929;185.2;;Am;;Toyota Gazoo Racing;GF;38.404;38.042;37.929;15.882;15.882;22.522;38.404;15.687;54.091;22.355;1:16.446;14.434;1:30.880;23.495;1:54.375
3;1;18;1:55.182;0;;38.435;0;37.487;2;39.260;0;120.0;37:58.733;14:43:47.556;0:38.435;0:37.487;0:39.260;184.3;;Am;;Toyota Gazoo Racing;GF;38.435;37.487;39.26;15.964;15.964;22.471;38.435;15.581;54.016;21.906;1:15.922;15.265;1:31.187;23.995;1:55.182
3;1;19;1:55.225;0;;38.863;0;37.935;0;38.427;0;119.9;39:53.958;14:45:42.781;0:38.863;0:37.935;0:38.427;183.1;;Am;;Toyota Gazoo Racing;GF;38.863;37.935;38.427;15.992;15.992;22.871;38.863;15.735;54.598;22.2;1:16.798;14.651;1:31.449;23.776;1:55.225
3;1;20;1:54.824;0;;38.767;0;37.665;0;38.392;0;120.3;41:48.782;14:47:37.605;0:38.767;0:37.665;0:38.392;184.3;;Am;;Toyota Gazoo Racing;GF;38.767;37.665;38.392;16.161;16.161;22.606;38.767;15.733;54.500;21.932;1:16.432;14.763;1:31.195;23.629;1:54.824
3;1;21;1:54.625;0;;38.626;0;37.789;0;38.210;0;120.5;43:43.407;14:49:32.230;0:38.626;0:37.789;0:38.210;187.2;;Am;;Toyota Gazoo Racing;GF;38.626;37.789;38.21;16.013;16.013;22.613;38.626;15.879;54.505;21.91;1:16.415;14.466;1:30.881;23.744;1:54.625
3;1;22;1:54.171;2;;38.461;0;37.628;0;38.082;0;121.0;45:37.578;14:51:26.401;0:38.461;0:37.628;0:38.082;187.2;;Am;;Toyota Gazoo Racing;GF;38.461;37.628;38.082;15.889;15.889;22.572;38.461;15.64;54.101;21.988;1:16.089;14.577;1:30.666;23.505;1:54.171
3;1;23;1:54.966;0;;39.073;0;37.820;0;38.073;0;120.2;47:32.544;14:53:21.367;0:39.073;0:37.820;0:38.073;186.2;;Am;;Toyota Gazoo Racing;FF;39.073;37.82;38.073;15.913;15.913;23.16;39.073;15.779;54.852;22.041;1:16.893;14.564;1:31.457;23.509;1:54.966
31;1;1;2:42.839;0;;56.129;0;51.013;0;55.697;0;84.9;2:42.839;14:08:31.662;0:56.129;0:51.013;0:55.697;131.1;;Am;;Toyota Gazoo Racing;GF;56.129;51.013;55.697;;;;56.129;22.903;1:19.032;28.11;1:47.142;21.339;2:08.481;34.358;2:42.839
31;1;2;1:57.860;0;;41.709;0;38.053;0;38.098;0;117.2;4:40.699;14:10:29.522;0:41.709;0:38.053;0:38.098;185.2;;Am;;Toyota Gazoo Racing;GF;41.709;38.053;38.098;17.932;17.932;23.777;41.709;15.728;57.437;22.325;1:19.762;14.398;1:34.160;23.7;1:57.860
31;1;3;1:53.994;0;;38.123;0;38.105;0;37.766;0;121.2;6:34.693;14:12:23.516;0:38.123;0:38.105;0:37.766;185.2;;Am;;Toyota Gazoo Racing;GF;38.123;38.105;37.766;15.748;15.748;22.375;38.123;15.792;53.915;22.313;1:16.228;14.301;1:30.529;23.465;1:53.994
31;1;4;1:54.123;0;;38.850;0;37.581;0;37.692;0;121.1;8:28.816;14:14:17.639;0:38.850;0:37.581;0:37.692;187.2;;Am;;Toyota Gazoo Racing;GF;38.85;37.581;37.692;15.592;15.592;23.258;38.850;15.807;54.657;21.774;1:16.431;14.239;1:30.670;23.453;1:54.123
31;1;5;2:04.440;0;;38.050;0;40.807;0;45.583;0;111.0;10:33.256;14:16:22.079;0:38.050;0:40.807;0:45.583;181.2;;Am;;Toyota Gazoo Racing;FCY;38.05;40.807;45.583;15.401;15.401;22.649;38.050;16.814;54.864;23.993;1:18.857;15.911;1:34.768;29.672;2:04.440
31;1;6;2:56.479;0;;1:04.636;0;57.526;0;54.317;0;78.3;13:29.735;14:19:18.558;1:04.636;0:57.526;0:54.317;135.0;;Am;;Toyota Gazoo Racing;FCY;64.636;57.526;54.317;24.181;24.181;40.455;1:04.636;28.672;1:33.308;28.854;2:02.162;20.128;2:22.290;34.189;2:56.479
31;1;7;2:47.116;0;;54.465;0;1:00.280;0;52.371;0;82.7;16:16.851;14:22:05.674;0:54.465;1:00.280;0:52.371;130.1;;Am;;Toyota Gazoo Racing;FCY;54.465;60.28;52.371;22.313;22.313;32.152;54.465;27.265;1:21.730;33.015;1:54.745;19.394;2:14.139;32.977;2:47.116
31;1;8;2:27.518;0;;47.051;0;47.903;0;52.564;0;93.7;18:44.369;14:24:33.192;0:47.051;0:47.903;0:52.564;146.1;;Am;;Toyota Gazoo Racing;GF;47.051;47.903;52.564;21.363;21.363;25.688;47.051;22.389;1:09.440;25.514;1:34.954;19.822;1:54.776;32.742;2:27.518
31;1;9;1:53.307;0;;38.246;0;37.205;0;37.856;0;122.0;20:37.676;14:26:26.499;0:38.246;0:37.205;0:37.856;187.2;;Am;;Toyota Gazoo Racing;GF;38.246;37.205;37.856;15.876;15.876;22.37;38.246;15.474;53.720;21.731;1:15.451;14.318;1:29.769;23.538;1:53.307
31;1;10;1:54.894;0;;38.501;0;38.311;0;38.082;0;120.3;22:32.570;14:28:21.393;0:38.501;0:38.311;0:38.082;186.2;;Am;;Toyota Gazoo Racing;GF;38.501;38.311;38.082;15.847;15.847;22.654;38.501;15.852;54.353;22.459;1:16.812;14.301;1:31.113;23.781;1:54.894
31;1;11;1:54.291;0;;38.590;0;37.865;0;37.836;0;120.9;24:26.861;14:30:15.684;0:38.590;0:37.865;0:37.836;187.2;;Am;;Toyota Gazoo Racing;GF;38.59;37.865;37.836;16.062;16.062;22.528;38.590;15.995;54.585;21.87;1:16.455;14.283;1:30.738;23.553;1:54.291
31;1;12;1:54.402;0;;39.123;0;37.287;0;37.992;0;120.8;26:21.263;14:32:10.086;0:39.123;0:37.287;0:37.992;187.2;;Am;;Toyota Gazoo Racing;GF;39.123;37.287;37.992;15.400;15.400;23.723;39.123;15.499;54.622;21.788;1:16.410;14.276;1:30.686;23.716;1:54.402
31;1;13;1:52.892;0;;38.164;0;37.155;0;37.573;0;122.4;28:14.155;14:34:02.978;0:38.164;0:37.155;0:37.573;188.2;;Am;;Toyota Gazoo Racing;GF;38.164;37.155;37.573;15.628;15.628;22.536;38.164;15.581;53.745;21.574;1:15.319;14.228;1:29.547;23.345;1:52.892
31;1;14;1:52.459;2;;37.878;0;37.069;2;37.512;2;122.9;30:06.614;14:35:55.437;0:37.878;0:37.069;0:37.512;189.1;;Am;;Toyota Gazoo Racing;GF;37.878;37.069;37.512;15.461;15.461;22.417;37.878;15.476;53.354;21.593;1:14.947;14.007;1:28.954;23.505;1:52.459
31;1;15;1:52.791;0;;37.948;0;37.136;0;37.707;0;122.5;31:59.405;14:37:48.228;0:37.948;0:37.136;0:37.707;188.2;;Am;;Toyota Gazoo Racing;GF;37.948;37.136;37.707;15.490;15.490;22.458;37.948;15.486;53.434;21.65;1:15.084;14.26;1:29.344;23.447;1:52.791
31;1;16;1:53.224;0;;37.896;0;37.678;0;37.650;0;122.0;33:52.629;14:39:41.452;0:37.896;0:37.678;0:37.650;187.2;;Am;;Toyota Gazoo Racing;GF;37.896;37.678;37.65;15.523;15.523;22.373;37.896;15.625;53.521;22.053;1:15.574;14.275;1:29.849;23.375;1:53.224
31;1;17;1:52.818;0;;37.727;2;37.540;0;37.551;0;122.5;35:45.447;14:41:34.270;0:37.727;0:37.540;0:37.551;188.2;;Am;;Toyota Gazoo Racing;GF;37.727;37.54;37.551;15.474;15.474;22.253;37.727;15.764;53.491;21.776;1:15.267;14.24;1:29.507;23.311;1:52.818
31;1;18;1:55.149;0;;37.871;0;37.307;0;39.971;0;120.0;37:40.596;14:43:29.419;0:37.871;0:37.307;0:39.971;188.2;;Am;;Toyota Gazoo Racing;GF;37.871;37.307;39.971;15.532;15.532;22.339;37.871;15.549;53.420;21.758;1:15.178;16.51;1:31.688;23.461;1:55.149
31;1;19;1:53.109;0;;37.759;0;37.651;0;37.699;0;122.2;39:33.705;14:45:22.528;0:37.759;0:37.651;0:37.699;188.2;;Am;;Toyota Gazoo Racing;GF;37.759;37.651;37.699;15.455;15.455;22.304;37.759;15.983;53.742;21.668;1:15.410;14.27;1:29.680;23.429;1:53.109
31;1;20;1:53.076;0;;37.841;0;37.578;0;37.657;0;122.2;41:26.781;14:47:15.604;0:37.841;0:37.578;0:37.657;188.2;;Am;;Toyota Gazoo Racing;GF;37.841;37.578;37.657;15.593;15.593;22.248;37.841;15.968;53.809;21.61;1:15.419;14.167;1:29.586;23.49;1:53.076
31;1;21;1:52.770;0;;37.875;0;37.242;0;37.653;0;122.5;43:19.551;14:49:08.374;0:37.875;0:37.242;0:37.653;188.2;;Am;;Toyota Gazoo Racing;GF;37.875;37.242;37.653;15.705;15.705;22.17;37.875;15.575;53.450;21.667;1:15.117;14.174;1:29.291;23.479;1:52.770
31;1;22;1:54.200;0;;38.252;0;37.201;0;38.747;0;121.0;45:13.751;14:51:02.574;0:38.252;0:37.201;0:38.747;188.2;;Am;;Toyota Gazoo Racing;GF;38.252;37.201;38.747;15.730;15.730;22.522;38.252;15.574;53.826;21.627;1:15.453;14.974;1:30.427;23.773;1:54.200
31;1;23;1:53.364;0;;37.997;0;37.358;0;38.009;0;121.9;47:07.115;14:52:55.938;0:37.997;0:37.358;0:38.009;186.2;;Am;;Toyota Gazoo Racing;FF;37.997;37.358;38.009;15.575;15.575;22.422;37.997;15.632;53.629;21.726;1:15.355;14.497;1:29.852;23.512;1:53.364
41;1;1;2:42.301;0;;53.050;0;51.376;0;57.875;0;85.1;2:42.301;14:08:31.124;0:53.050;0:51.376;0:57.875;132.0;;Am;;Toyota Gazoo Racing;GF;53.05;51.376;57.875;;;;53.050;21.736;1:14.786;29.64;1:44.426;20.815;2:05.241;37.06;2:42.301
41;1;2;1:56.644;0;;41.091;0;37.612;0;37.941;0;118.5;4:38.945;14:10:27.768;0:41.091;0:37.612;0:37.941;184.3;;Am;;Toyota Gazoo Racing;GF;41.091;37.612;37.941;17.706;17.706;23.385;41.091;15.77;56.861;21.842;1:18.703;14.271;1:32.974;23.67;1:56.644
41;1;3;1:54.000;0;;38.636;0;37.479;0;37.885;2;121.2;6:32.945;14:12:21.768;0:38.636;0:37.479;0:37.885;187.2;;Am;;Toyota Gazoo Racing;GF;38.636;37.479;37.885;15.769;15.769;22.867;38.636;15.715;54.351;21.764;1:16.115;14.367;1:30.482;23.518;1:54.000
41;1;4;1:53.484;2;;38.226;2;37.329;2;37.929;0;121.8;8:26.429;14:14:15.252;0:38.226;0:37.329;0:37.929;184.3;;Am;;Toyota Gazoo Racing;GF;38.226;37.329;37.929;15.673;15.673;22.553;38.226;15.614;53.840;21.715;1:15.555;14.361;1:29.916;23.568;1:53.484
46;1;1;2:41.685;0;;48.504;0;53.000;0;1:00.181;0;85.5;2:41.685;14:08:30.508;0:48.504;0:53.000;1:00.181;140.1;;Am;;Toyota Gazoo Racing;GF;48.504;53.0;60.181;;;;48.504;21.67;1:10.174;31.33;1:41.504;22.161;2:03.665;38.02;2:41.685
46;1;2;1:53.959;0;;39.105;0;37.211;0;37.643;0;121.3;4:35.644;14:10:24.467;0:39.105;0:37.211;0:37.643;185.2;;Am;;Toyota Gazoo Racing;GF;39.105;37.211;37.643;16.844;16.844;22.261;39.105;15.524;54.629;21.687;1:16.316;14.207;1:30.523;23.436;1:53.959
46;1;3;1:52.560;0;;37.723;0;37.209;0;37.628;0;122.8;6:28.204;14:12:17.027;0:37.723;0:37.209;0:37.628;185.2;;Am;;Toyota Gazoo Racing;GF;37.723;37.209;37.628;15.482;15.482;22.241;37.723;15.521;53.244;21.688;1:14.932;14.225;1:29.157;23.403;1:52.560
46;1;4;1:52.969;0;;38.024;0;37.345;0;37.600;0;122.3;8:21.173;14:14:09.996;0:38.024;0:37.345;0:37.600;185.2;;Am;;Toyota Gazoo Racing;GF;38.024;37.345;37.6;15.466;15.466;22.558;38.024;15.657;53.681;21.688;1:15.369;14.202;1:29.571;23.398;1:52.969
46;1;5;2:04.695;0;;37.846;0;39.056;0;47.793;0;110.8;10:25.868;14:16:14.691;0:37.846;0:39.056;0:47.793;180.0;;Am;;Toyota Gazoo Racing;FCY;37.846;39.056;47.793;15.470;15.470;22.376;37.846;15.345;53.191;23.711;1:16.902;18.187;1:35.089;29.606;2:04.695
46;1;6;2:55.289;0;;1:04.297;0;58.125;0;52.867;0;78.8;13:21.157;14:19:09.980;1:04.297;0:58.125;0:52.867;124.1;;Am;;Toyota Gazoo Racing;FCY;64.297;58.125;52.867;23.878;23.878;40.419;1:04.297;27.075;1:31.372;31.05;2:02.422;20.104;2:22.526;32.763;2:55.289
46;1;7;2:47.360;0;;55.200;0;1:00.493;0;51.667;0;82.6;16:08.517;14:21:57.340;0:55.200;1:00.493;0:51.667;123.0;;Am;;Toyota Gazoo Racing;FCY;55.2;60.493;51.667;22.426;22.426;32.774;55.200;26.441;1:21.641;34.052;1:55.693;19.681;2:15.374;31.986;2:47.360
46;1;8;2:31.063;0;;49.143;0;49.287;0;52.633;0;91.5;18:39.580;14:24:28.403;0:49.143;0:49.287;0:52.633;135.0;;Am;;Toyota Gazoo Racing;GF;49.143;49.287;52.633;21.359;21.359;27.784;49.143;21.351;1:10.494;27.936;1:38.430;19.933;1:58.363;32.7;2:31.063
46;1;9;1:52.086;0;;37.526;0;37.060;0;37.500;0;123.3;20:31.666;14:26:20.489;0:37.526;0:37.060;0:37.500;186.2;;Am;;Toyota Gazoo Racing;GF;37.526;37.06;37.5;15.474;15.474;22.052;37.526;15.379;52.905;21.681;1:14.586;14.099;1:28.685;23.401;1:52.086
46;1;10;1:52.634;0;;37.758;0;37.293;0;37.583;0;122.7;22:24.300;14:28:13.123;0:37.758;0:37.293;0:37.583;187.2;;Am;;Toyota Gazoo Racing;GF;37.758;37.293;37.583;15.453;15.453;22.305;37.758;15.492;53.250;21.801;1:15.051;14.243;1:29.294;23.34;1:52.634
46;1;11;1:52.340;0;;37.563;0;37.238;0;37.539;0;123.0;24:16.640;14:30:05.463;0:37.563;0:37.238;0:37.539;186.2;;Am;;Toyota Gazoo Racing;GF;37.563;37.238;37.539;15.424;15.424;22.139;37.563;15.496;53.059;21.742;1:14.801;14.112;1:28.913;23.427;1:52.340
46;1;12;1:52.353;0;;37.667;0;37.151;0;37.535;0;123.0;26:08.993;14:31:57.816;0:37.667;0:37.151;0:37.535;186.2;;Am;;Toyota Gazoo Racing;GF;37.667;37.151;37.535;15.492;15.492;22.175;37.667;15.48;53.147;21.671;1:14.818;14.191;1:29.009;23.344;1:52.353
46;1;13;1:52.214;0;;37.701;0;36.931;0;37.582;0;123.1;28:01.207;14:33:50.030;0:37.701;0:36.931;0:37.582;187.2;;Am;;Toyota Gazoo Racing;GF;37.701;36.931;37.582;15.520;15.520;22.181;37.701;15.363;53.064;21.568;1:14.632;14.29;1:28.922;23.292;1:52.214
46;1;14;1:52.190;0;;37.697;0;36.927;0;37.566;0;123.2;29:53.397;14:35:42.220;0:37.697;0:36.927;0:37.566;187.2;;Am;;Toyota Gazoo Racing;GF;37.697;36.927;37.566;15.613;15.613;22.084;37.697;15.355;53.052;21.572;1:14.624;14.175;1:28.799;23.391;1:52.190
46;1;15;1:52.322;0;;37.677;0;36.977;0;37.668;0;123.0;31:45.719;14:37:34.542;0:37.677;0:36.977;0:37.668;187.2;;Am;;Toyota Gazoo Racing;GF;37.677;36.977;37.668;15.520;15.520;22.157;37.677;15.345;53.022;21.632;1:14.654;14.214;1:28.868;23.454;1:52.322
46;1;16;1:52.092;0;;37.534;0;37.016;0;37.542;0;123.3;33:37.811;14:39:26.634;0:37.534;0:37.016;0:37.542;187.2;;Am;;Toyota Gazoo Racing;GF;37.534;37.016;37.542;15.481;15.481;22.053;37.534;15.302;52.836;21.714;1:14.550;14.16;1:28.710;23.382;1:52.092
46;1;17;1:52.196;0;;37.644;0;37.008;0;37.544;0;123.2;35:30.007;14:41:18.830;0:37.644;0:37.008;0:37.544;187.2;;Am;;Toyota Gazoo Racing;GF;37.644;37.008;37.544;15.560;15.560;22.084;37.644;15.326;52.970;21.682;1:14.652;14.197;1:28.849;23.347;1:52.196
46;1;18;1:52.075;0;;37.525;2;37.046;0;37.504;0;123.3;37:22.082;14:43:10.905;0:37.525;0:37.046;0:37.504;187.2;;Am;;Toyota Gazoo Racing;GF;37.525;37.046;37.504;15.447;15.447;22.078;37.525;15.416;52.941;21.63;1:14.571;14.128;1:28.699;23.376;1:52.075
46;1;19;1:52.073;2;;37.536;0;37.008;0;37.529;0;123.3;39:14.155;14:45:02.978;0:37.536;0:37.008;0:37.529;187.2;;Am;;Toyota Gazoo Racing;GF;37.536;37.008;37.529;15.486;15.486;22.05;37.536;15.346;52.882;21.662;1:14.544;14.21;1:28.754;23.319;1:52.073
46;1;20;1:52.133;0;;37.562;0;37.032;0;37.539;0;123.2;41:06.288;14:46:55.111;0:37.562;0:37.032;0:37.539;186.2;;Am;;Toyota Gazoo Racing;GF;37.562;37.032;37.539;15.479;15.479;22.083;37.562;15.369;52.931;21.663;1:14.594;14.241;1:28.835;23.298;1:52.133
46;1;21;1:52.982;0;;37.580;0;37.002;0;38.400;0;122.3;42:59.270;14:48:48.093;0:37.580;0:37.002;0:38.400;187.2;;Am;;Toyota Gazoo Racing;GF;37.58;37.002;38.4;15.426;15.426;22.154;37.580;15.361;52.941;21.641;1:14.582;14.317;1:28.899;24.083;1:52.982
46;1;22;1:52.651;0;;38.308;0;36.916;2;37.427;2;122.7;44:51.921;14:50:40.744;0:38.308;0:36.916;0:37.427;188.2;;Am;;Toyota Gazoo Racing;GF;38.308;36.916;37.427;15.788;15.788;22.52;38.308;15.369;53.677;21.547;1:15.224;14.112;1:29.336;23.315;1:52.651
46;1;23;1:52.277;0;;37.619;0;37.013;0;37.645;0;123.1;46:44.198;14:52:33.021;0:37.619;0:37.013;0:37.645;188.2;;Am;;Toyota Gazoo Racing;FF;37.619;37.013;37.645;15.432;15.432;22.187;37.619;15.398;53.017;21.615;1:14.632;14.225;1:28.857;23.42;1:52.277
47;1;1;2:42.417;0;;54.074;0;51.215;0;57.128;0;85.1;2:42.417;14:08:31.240;0:54.074;0:51.215;0:57.128;139.2;;Am;;Toyota Gazoo Racing;GF;54.074;51.215;57.128;;;;54.074;21.963;1:16.037;29.252;1:45.289;20.543;2:05.832;36.585;2:42.417
47;1;2;1:57.547;0;;41.547;0;38.100;0;37.900;0;117.6;4:39.964;14:10:28.787;0:41.547;0:38.100;0:37.900;188.2;;Am;;Toyota Gazoo Racing;GF;41.547;38.1;37.9;17.765;17.765;23.782;41.547;15.634;57.181;22.466;1:19.647;14.163;1:33.810;23.737;1:57.547
47;1;3;1:53.488;0;;38.173;0;37.551;0;37.764;0;121.8;6:33.452;14:12:22.275;0:38.173;0:37.551;0:37.764;189.1;;Am;;Toyota Gazoo Racing;GF;38.173;37.551;37.764;15.616;15.616;22.557;38.173;15.779;53.952;21.772;1:15.724;14.203;1:29.927;23.561;1:53.488
47;1;4;1:53.453;0;;38.237;0;37.219;0;37.997;0;121.8;8:26.905;14:14:15.728;0:38.237;0:37.219;0:37.997;187.2;;Am;;Toyota Gazoo Racing;GF;38.237;37.219;37.997;15.630;15.630;22.607;38.237;15.493;53.730;21.726;1:15.456;14.388;1:29.844;23.609;1:53.453
47;1;5;2:05.078;0;;38.091;0;39.377;0;47.610;0;110.5;10:31.983;14:16:20.806;0:38.091;0:39.377;0:47.610;182.1;;Am;;Toyota Gazoo Racing;FCY;38.091;39.377;47.61;15.598;15.598;22.493;38.091;16.196;54.287;23.181;1:17.468;17.163;1:34.631;30.447;2:05.078
47;1;6;2:56.016;0;;1:03.870;0;57.535;0;54.611;0;78.5;13:27.999;14:19:16.822;1:03.870;0:57.535;0:54.611;131.1;;Am;;Toyota Gazoo Racing;FCY;63.87;57.535;54.611;23.354;23.354;40.516;1:03.870;28.359;1:32.229;29.176;2:01.405;20.729;2:22.134;33.882;2:56.016
47;1;7;2:47.200;0;;54.292;0;1:00.586;0;52.322;0;82.6;16:15.199;14:22:04.022;0:54.292;1:00.586;0:52.322;137.1;;Am;;Toyota Gazoo Racing;FCY;54.292;60.586;52.322;21.886;21.886;32.406;54.292;27.379;1:21.671;33.207;1:54.878;19.121;2:13.999;33.201;2:47.200
47;1;8;2:27.699;0;;47.085;0;48.156;0;52.458;0;93.6;18:42.898;14:24:31.721;0:47.085;0:48.156;0:52.458;135.0;;Am;;Toyota Gazoo Racing;GF;47.085;48.156;52.458;21.171;21.171;25.914;47.085;22.281;1:09.366;25.875;1:35.241;20.024;1:55.265;32.434;2:27.699
47;1;9;1:54.416;0;;38.207;0;37.563;0;38.646;0;120.8;20:37.314;14:26:26.137;0:38.207;0:37.563;0:38.646;187.2;;Am;;Toyota Gazoo Racing;GF;38.207;37.563;38.646;15.458;15.458;22.749;38.207;15.599;53.806;21.964;1:15.770;14.555;1:30.325;24.091;1:54.416
47;1;10;1:54.002;0;;38.591;0;37.839;0;37.572;0;121.2;22:31.316;14:28:20.139;0:38.591;0:37.839;0:37.572;187.2;;Am;;Toyota Gazoo Racing;GF;38.591;37.839;37.572;15.981;15.981;22.61;38.591;15.693;54.284;22.146;1:16.430;14.209;1:30.639;23.363;1:54.002
47;1;11;1:54.727;0;;38.943;0;37.752;0;38.032;0;120.4;24:26.043;14:30:14.866;0:38.943;0:37.752;0:38.032;186.2;;Am;;Toyota Gazoo Racing;GF;38.943;37.752;38.032;15.551;15.551;23.392;38.943;15.585;54.528;22.167;1:16.695;14.634;1:31.329;23.398;1:54.727
47;1;12;1:54.732;0;;39.605;0;37.380;0;37.747;0;120.4;26:20.775;14:32:09.598;0:39.605;0:37.380;0:37.747;186.2;;Am;;Toyota Gazoo Racing;GF;39.605;37.38;37.747;16.051;16.051;23.554;39.605;15.575;55.180;21.805;1:16.985;14.229;1:31.214;23.518;1:54.732
47;1;13;1:52.733;0;;37.752;0;37.391;0;37.590;0;122.6;28:13.508;14:34:02.331;0:37.752;0:37.391;0:37.590;185.2;;Am;;Toyota Gazoo Racing;GF;37.752;37.391;37.59;15.583;15.583;22.169;37.752;15.443;53.195;21.948;1:15.143;14.273;1:29.416;23.317;1:52.733
47;1;14;1:52.697;0;;37.640;2;37.261;0;37.796;0;122.6;30:06.205;14:35:55.028;0:37.640;0:37.261;0:37.796;189.1;;Am;;Toyota Gazoo Racing;GF;37.64;37.261;37.796;15.453;15.453;22.187;37.640;15.466;53.106;21.795;1:14.901;14.262;1:29.163;23.534;1:52.697
47;1;15;1:52.612;2;;37.946;0;37.115;2;37.551;0;122.7;31:58.817;14:37:47.640;0:37.946;0:37.115;0:37.551;188.2;;Am;;Toyota Gazoo Racing;GF;37.946;37.115;37.551;15.580;15.580;22.366;37.946;15.382;53.328;21.733;1:15.061;14.21;1:29.271;23.341;1:52.612
